INPerryMeridian;INPMH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
2360;-0.04;0.08;0.97;-0.91;0.21;-0.11;0.07;0.51;-0.01;0.35;;0.53;;0.13;0.47;;0.13;0.59;0.14;0.52;0.33;0.23;-0.11;-0.09;1.86;0.40;0.85;0.61;8.99;9.09;-2.61;1.29;1.21;0.34;0.68;11.53;1.90;16.96;10.00
2867;-0.04;-0.02;1.43;0.64;1.94;-0.04;0.10;0.70;0.67;0.27;;0.22;;0.43;0.59;;0.16;0.37;0.48;0.60;0.49;-0.07;0.07;-0.08;4.20;0.86;3.72;-0.38;19.99;9.68;6.05;4.85;-0.59;0.93;-0.73;23.45;2.31;35.27;24.34
3147;-0.03;-0.05;-0.26;0.47;0.18;-0.03;0.26;0.60;-0.53;0.29;;0.78;;0.41;0.56;;0.33;0.77;0.39;0.54;0.40;0.24;-0.05;0.01;3.77;0.91;3.52;-0.66;25.05;11.37;1.83;-0.54;12.38;0.72;1.24;30.06;2.63;37.18;34.35
3487;0.08;0.02;3.71;0.50;4.26;0.29;0.38;0.71;-0.44;0.86;;1.14;;0.32;0.54;;0.72;0.75;0.32;0.54;0.25;0.43;0.05;0.09;8.56;0.36;7.61;0.58;27.34;11.39;9.92;5.51;0.52;1.14;2.59;38.49;3.04;59.41;53.35
3494;0.07;0.13;2.03;-0.08;2.16;0.11;0.11;0.71;1.20;-0.11;;0.76;;0.17;0.64;;0.38;0.75;0.17;0.63;0.28;0.10;0.00;-0.06;10.64;-0.30;9.29;1.65;13.24;8.53;3.67;0.35;0.69;0.12;0.20;24.07;2.64;37.40;28.88
3559;-0.01;0.11;3.17;-0.22;2.86;0.22;0.32;0.63;1.44;0.72;;0.89;;0.36;0.74;;0.81;0.74;0.37;0.74;0.31;0.21;0.18;0.03;9.96;-0.25;9.20;1.02;20.85;11.90;5.23;5.04;-1.32;0.92;1.21;32.03;3.30;49.22;43.82
3936;0.04;-0.09;3.00;0.31;3.14;0.30;0.35;0.70;1.48;0.69;;0.73;;0.23;0.70;;0.81;0.69;0.24;0.71;0.04;0.35;0.11;0.16;7.65;-0.16;8.52;-0.72;24.63;11.47;7.53;6.27;-0.64;1.21;2.53;34.81;3.15;52.49;49.46
3947;-0.05;-0.03;4.35;0.27;4.43;0.32;0.31;0.60;1.06;0.72;;0.42;;0.39;0.73;;0.72;0.55;0.38;0.72;-0.18;0.32;0.10;0.14;10.89;-0.10;11.54;-0.55;29.35;9.10;10.04;3.61;6.61;1.16;2.30;42.54;2.97;63.83;56.82
4272;-0.04;-0.09;2.26;0.76;2.86;0.10;0.20;0.69;-0.29;0.76;;0.57;;-0.03;0.61;;0.46;0.71;-0.02;0.64;0.52;0.13;0.03;0.03;9.58;-0.07;10.72;-1.07;20.47;7.00;8.31;3.26;1.90;0.78;0.79;30.83;2.47;45.95;37.34
4580;-0.02;-0.03;2.86;0.64;3.43;0.10;0.45;0.72;-0.02;0.36;;0.82;;1.18;0.69;;0.37;0.73;1.22;0.71;0.00;0.05;0.01;-0.03;9.19;0.09;9.53;-0.43;24.55;13.96;8.92;4.01;-2.33;0.65;0.08;33.83;3.75;53.92;45.37
4781;-0.01;-0.14;1.22;-0.80;0.33;-0.07;0.40;0.60;0.11;0.47;;0.83;;0.71;0.72;;0.51;0.71;0.79;0.70;-0.36;0.35;-0.06;0.04;7.73;0.12;9.05;-1.44;14.89;12.09;-1.56;4.03;0.33;0.83;1.95;24.58;3.32;33.92;30.82
4791;-0.06;0.03;0.22;0.86;0.96;0.09;0.26;0.70;0.22;0.11;;0.51;;0.43;0.66;;0.41;0.58;0.43;0.64;0.00;0.15;0.08;0.01;9.15;0.61;8.54;-0.01;17.42;9.56;4.72;2.90;0.24;0.60;0.83;27.39;2.77;37.30;34.90
4926;-0.05;-0.03;0.28;0.90;1.14;0.18;0.14;0.66;0.05;0.74;;0.36;;-0.47;0.55;;0.73;0.40;-0.47;0.54;0.09;0.00;-0.04;-0.10;3.86;1.48;2.97;-0.59;17.13;7.85;5.06;4.53;-0.32;0.89;-0.49;20.50;1.87;28.72;27.87
5010;0.05;0.21;-0.06;0.22;0.27;-0.30;0.06;0.42;-0.41;0.76;;0.29;;0.34;0.46;;0.46;0.39;0.36;0.45;-0.07;-0.15;0.15;0.05;2.38;0.55;-0.56;2.38;13.78;10.63;1.01;3.47;-1.33;0.61;-0.53;15.62;2.07;21.65;9.31
5188;0.03;-0.09;2.17;-0.61;1.57;0.00;0.31;0.61;0.80;0.84;;0.42;;0.17;0.48;;0.87;0.45;0.19;0.53;0.17;0.02;-0.06;0.12;-0.93;0.73;-0.92;-0.74;19.14;13.75;1.31;3.39;0.68;0.72;0.69;18.89;2.66;30.43;25.15
5403;0.05;0.05;3.98;-0.05;4.02;0.45;0.24;0.69;1.20;0.67;;0.64;;0.21;0.52;;0.80;0.72;0.14;0.55;0.36;-0.23;0.01;0.30;11.52;-0.10;10.84;0.78;21.96;9.05;7.70;4.44;0.77;0.94;0.36;33.83;2.89;53.63;49.81
5484;0.05;0.00;-1.36;1.16;-0.10;-0.21;0.08;0.69;-1.61;0.08;;0.72;;0.45;0.77;;-0.15;0.68;0.47;0.73;0.08;0.06;-0.06;-0.09;8.49;0.84;7.38;0.27;14.23;8.36;3.05;2.02;0.80;0.46;-0.12;22.59;2.41;28.31;19.04
5944;-0.02;-0.05;1.29;0.02;1.13;-0.03;0.41;0.71;0.11;0.37;;0.60;;0.40;0.75;;0.42;0.60;0.41;0.73;0.45;0.15;0.11;-0.03;11.20;-0.34;12.14;-0.59;16.78;8.30;2.66;3.00;2.81;0.79;0.58;28.56;2.87;39.27;36.21
6012;0.00;-0.03;0.28;0.27;0.16;-0.01;0.41;0.57;-0.77;0.80;;0.79;;0.98;0.69;;0.77;0.71;0.98;0.67;0.73;0.16;0.35;0.09;1.20;1.10;0.38;-0.28;27.61;18.35;1.90;5.01;2.35;1.16;1.26;30.06;3.71;39.84;37.96
