PCHAlbany;GAALB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
team;auto Boulders Low;auto Boulders High;teleop Boulders Low;teleop Boulders High;subtracted tower strength;teleop Tower Captured;teleop Defenses Breached;low bar crossings;portcullis crossings;cheval de frise crossings;moat crossings;ramparts crossings;drawbridge crossings;sally port crossings;rock wall crossings;rough terrain crossings;A crossings;B crossings;C crossings;D crossings;foul Count;fouls drawn;tech Foul Count;tech fouls drawn;auto Points;auto Reach Points;auto Crossing Points;auto Boulder Points;teleop Points including challenge/scale;teleop Crossing Points;teleop Boulder Points;teleop Challenge Points;teleop Scale Points;challenge or scale count;foul Points;total Points;cross defense count;eOPR1;eOPR2
4188;-0.02;0.00;4.03;0.33;4.31;0.23;0.62;0.73;1.16;0.81;0.12;0.59;-0.21;0.71;0.80;0.77;0.95;0.88;0.20;0.83;-0.14;0.38;0.03;0.03;8.77;0.34;8.52;-0.09;28.88;13.64;9.71;5.53;0.00;1.11;2.09;39.74;3.58;62.17;57.88
4235;0.00;0.00;-0.69;-0.03;-0.66;-0.03;-0.04;0.38;-1.46;0.10;0.47;0.13;-0.25;-0.19;-0.12;1.18;0.17;0.27;0.03;0.06;0.21;0.07;-0.06;0.21;0.76;0.80;-0.06;0.02;2.23;4.58;-1.54;-0.81;0.00;-0.16;1.42;4.41;0.91;4.61;2.97
4240;-0.01;0.00;0.74;-0.01;0.78;-0.05;0.16;0.77;-0.30;0.17;0.85;0.91;0.02;-0.09;1.07;0.64;0.07;0.94;-0.12;0.90;-0.17;0.15;-0.06;0.22;8.10;0.22;7.92;-0.04;13.87;8.84;1.40;3.62;0.00;0.72;1.87;23.84;2.56;32.66;25.87
4701;0.00;0.00;0.59;0.36;0.96;0.03;0.08;0.73;0.16;0.13;1.78;0.46;0.91;0.02;0.50;0.49;0.04;0.47;0.26;0.45;0.15;-0.09;-0.01;0.05;4.89;0.68;4.19;0.02;13.45;7.60;2.98;2.88;0.00;0.58;-0.16;18.17;1.94;26.01;20.60
4730;0.08;0.00;-0.14;-0.01;-0.09;-0.03;-0.15;0.56;0.01;-0.43;1.27;-0.52;0.31;0.57;0.30;-0.08;-0.19;0.00;0.17;0.26;-0.08;0.04;0.01;-0.05;2.94;-0.71;3.27;0.38;-0.02;2.31;-0.35;-1.98;0.00;-0.40;-0.03;2.89;0.79;4.59;-0.79
4941;-0.01;0.00;0.72;0.08;0.83;-0.02;0.21;0.65;0.62;0.21;0.78;0.50;-0.31;1.06;0.55;0.81;0.23;0.64;0.41;0.59;0.06;-0.26;-0.04;0.03;4.37;0.95;3.46;-0.04;15.85;10.84;1.84;3.17;0.00;0.63;-1.17;19.05;2.51;27.94;22.62
5293;-0.01;0.00;0.73;0.02;0.78;-0.05;0.39;0.30;0.74;0.25;0.59;0.73;0.52;0.26;0.78;0.62;0.28;0.70;0.57;0.66;0.18;0.35;-0.04;0.03;4.72;0.85;3.92;-0.05;16.61;10.56;1.55;4.51;0.00;0.90;1.89;23.22;2.50;31.93;29.88
5536;0.00;0.00;-0.91;0.15;-0.78;-0.03;0.03;0.66;0.81;0.02;0.42;0.93;0.17;0.51;0.78;0.79;-0.07;0.69;0.17;0.76;0.38;0.19;0.03;0.11;4.19;0.93;3.25;0.01;10.03;9.43;-1.05;1.65;0.00;0.33;1.50;15.72;2.21;18.79;15.60
5651;0.00;0.00;-0.22;0.02;-0.16;0.04;0.12;0.70;-0.73;-0.13;1.02;0.48;0.47;1.24;0.61;0.28;-0.17;0.55;0.53;0.38;0.15;0.11;-0.04;-0.06;2.89;0.06;2.81;0.01;12.21;8.59;-0.33;3.95;0.00;0.79;0.24;15.34;2.00;19.85;18.89
5734;-0.01;0.00;0.45;-0.07;0.15;-0.02;-0.02;0.74;1.02;-0.52;0.12;0.45;0.28;0.43;1.06;0.67;-0.46;0.50;0.40;0.81;0.41;0.20;0.22;-0.08;10.11;0.07;10.08;-0.05;10.12;4.97;0.54;4.61;0.00;0.92;0.64;20.87;2.00;26.33;19.98
5828;-0.01;0.00;0.05;-0.09;-0.18;-0.03;0.04;0.70;-0.47;0.10;0.09;0.74;0.23;0.78;0.39;0.65;-0.02;0.59;0.18;0.51;0.64;-0.14;0.13;0.11;5.82;0.58;5.29;-0.05;8.06;7.15;-0.35;1.26;0.00;0.25;-0.14;13.74;1.96;18.07;13.74
5840;-0.01;0.00;0.14;0.10;0.29;-0.03;0.18;0.76;0.09;-0.18;1.14;0.51;0.11;0.22;0.62;0.73;-0.07;0.51;0.22;0.58;-0.07;0.22;-0.05;-0.06;5.34;0.71;4.66;-0.03;11.40;7.65;0.80;2.95;0.00;0.59;0.81;17.55;2.00;23.45;20.45
5848;-0.01;0.00;0.66;0.05;0.69;0.06;0.35;0.73;-0.61;0.09;1.02;0.75;1.10;0.32;1.25;0.74;0.24;0.84;0.71;0.83;0.17;-0.04;0.01;-0.05;-0.44;-0.48;0.08;-0.04;22.94;16.71;1.57;4.67;0.00;0.93;-0.45;22.06;3.35;32.59;30.73
6139;-0.01;0.00;-0.27;-0.01;-0.23;-0.02;0.12;0.53;0.01;0.03;0.84;0.34;-0.09;0.37;0.07;0.55;-0.02;0.37;0.36;0.24;0.03;0.04;-0.06;0.09;3.52;-0.89;4.46;-0.05;6.61;5.17;-0.60;2.05;0.00;0.41;0.66;10.79;1.48;13.77;12.53
6177;-0.01;0.00;0.26;0.10;0.36;-0.04;0.15;0.65;-0.35;0.31;-0.11;0.29;0.39;0.86;0.74;0.57;0.07;0.20;0.73;0.63;0.11;0.51;-0.02;0.04;4.91;0.62;4.33;-0.04;12.62;9.28;1.00;2.34;0.00;0.47;2.75;20.27;2.29;27.13;22.22
